"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"	"A122"
"2:41:00::"	"to"	"pay"	"proceeds"	"for"	"proceeds_to"	"to_pay"	"pay_for"	"vending_machine_proceeds_to"	"proceeds_to_pay"	"to_pay_for"	"pay_for_your"	"NN"	"NN"	"TO"	"VB"	"VB"	"VB"	"PRP$"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"are"	"you"	"vending_machine"	"proceeds"	"to"	"help"	"pay"	"for"	"your"	"program"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"of"	"to"	"objective"	"create"	"objective_of"	"of_to"	"to_create"	"the_objective_of"	"objective_of_to"	"of_to_create"	"to_create_a"	"DT"	"NN"	"IN"	"VB"	"TO"	"VB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"the"	"light"	"of"	"the"	"fact"	"at_hand"	"however"	"intend"	"to"	"pursue"	"the"	"objective"	"of"	"help"	"to"	"create"	"a"	"healthy"	"two"	"system"	"eastern"	"railroad"	"structure"	"in"	"the"	"public"	"interest"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:04:00::"	"for"	"''"	"cry"	","	"cry_for"	"for_''"	"''_,"	"a_cry_for"	"cry_for_''"	"for_''_,"	"''_,_person"	"DT"	"NN"	"VB"	"NN"	"ε"	"ε"	"NNP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"call"	"this"	"cry"	"for"	"help"	"person"	"say"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:00::"	"reason"	"to"	"half_dozen"	"account_for"	"half_dozen_reason"	"reason_to"	"to_account_for"	"a_half_dozen_reason"	"half_dozen_reason_to"	"reason_to_account_for"	"to_account_for_the"	"DT"	"JJ"	"NN"	"VB"	"TO"	"VB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"there"	"are"	"half_dozen"	"reason"	"help"	"to"	"account_for"	"the"	"migration"	"to"	"the"	"campground"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"of"	"camper"	"problem"	"choose"	"problem_of"	"of_camper"	"camper_choose"	"complex_problem_of"	"problem_of_camper"	"of_camper_choose"	"camper_choose_the"	"JJ"	"NN"	"IN"	"VB"	"NN"	"VB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"but"	"there"	"be"	"still"	"sometimes"	"complex"	"problem"	"of"	"help"	"camper"	"choose"	"the"	"best"	"equipment"	"for"	"their"	"individual"	"need"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"to"	"establish"	"be"	"a"	"be_to"	"to_establish"	"establish_a"	"policy_be_to"	"be_to_establish"	"to_establish_a"	"establish_a_world"	"NN"	"VB"	"TO"	"VB"	"VB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"ultimate"	"objective"	"american"	"policy"	"be"	"to"	"help"	"establish"	"a"	"world"	"in"	"which"	"there"	"be"	"the"	"largest"	"measure"	"of"	"freedom"	"and"	"justice"	"and"	"peace"	"and"	"material"	"prosperity"	"and"	"in_particular"	"since"	"this"	"be"	"our"	"special"	"responsibility"	"that"	"these"	"condition"	"be"	"enjoy"	"by"	"the"	"people"	"of"	"the"	"united_states"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:00::"	"was"	"to"	"factor"	"make"	"factor_was"	"was_to"	"to_make"	"additional_factor_was"	"factor_was_to"	"was_to_make"	"to_make_woman"	"JJ"	"NN"	"VBD"	"VB"	"TO"	"VB"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"and"	"an"	"factor"	"was"	"help"	"to"	"make"	"woman"	"more"	"sexually"	"self-assertive"	"the"	"comparatively"	"recent"	"discovery"	"of"	"the"	"true"	"depth"	"of"	"female"	"desire"	"and"	"response"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"had"	"to"	"he"	"create"	"he_had"	"had_to"	"to_create"	"situation_he_had"	"he_had_to"	"had_to_create"	"to_create_."	"NN"	"PRP"	"VBD"	"VB"	"TO"	"VB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"hang_up"	"with"	"a"	"bang"	"annoyed"	"at"	"himself"	"for"	"running_off_at_the_mouth"	"that"	"but"	"still"	"terribly"	"concern"	"with"	"the"	"situation"	"he"	"had"	"help"	"to"	"create"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:08::"	"n't"	"herself"	"could"	","	"could_n't"	"n't_herself"	"herself_,"	"she_could_n't"	"could_n't_herself"	"n't_herself_,"	"herself_,_that"	"PRP"	"MD"	"RB"	"VB"	"PRP"	"ε"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"later"	"she"	"apologize"	"for"	"the"	"long"	"scratch"	"across"	"face"	"try"	"to"	"explain"	"she"	"could"	"n't"	"help"	"herself"	"that"	"the"	"panic"	"arise"	"in"	"her"	"unwanted"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:04:00::"	"need"	"in"	"she"	"prepare"	"she_need"	"need_in"	"in_prepare"	"because_she_need"	"she_need_in"	"need_in_prepare"	"in_prepare_her"	"IN"	"PRP"	"VB"	"NN"	"IN"	"VB"	"PRP$"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"had"	"come"	"into"	"the"	"office"	"on"	"recommendation"	"because"	"she"	"need"	"help"	"in"	"prepare"	"her"	"income_tax_return"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"director"	"tailor-make"	"the"	"a"	"the_director"	"director_tailor-make"	"tailor-make_a"	"∅_the_director"	"the_director_tailor-make"	"director_tailor-make_a"	"tailor-make_a_checklist"	"ε"	"DT"	"NN"	"VB"	"VB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"director"	"help"	"tailor-make"	"a"	"checklist"	"of"	"the"	"district_manager"	"error"	"by"	"ask"	"various"	"observer"	"to"	"write_out"	"sentence"	"comment"	"on"	"the"	"mistake"	"they"	"feel"	"he"	"make"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:04:00::"	"the"	"of"	"without"	"context"	"without_the"	"the_of"	"of_context"	"where_without_the"	"without_the_of"	"the_of_context"	"of_context_it"	"WRB"	"IN"	"DT"	"NN"	"IN"	"NN"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"is"	"clear"	"that"	"pattern"	"of"	"stress"	"sometimes"	"construction"	"unambiguously"	"in"	"the"	"spoken_language"	"where"	"without"	"the"	"help"	"of"	"context"	"it"	"would"	"be"	"ambiguous"	"in"	"the"	"written"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:29:00::"	","	"preserve"	"life"	"the"	"life_,"	",_preserve"	"preserve_the"	"creative_life_,"	"life_,_preserve"	",_preserve_the"	"preserve_the_main"	"JJ"	"NN"	"ε"	"VB"	"VB"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"might"	"well"	"emerge"	"as"	"a"	"cultural"	"hero"	"who"	"the"	"force"	"of"	"his"	"creative"	"life"	"help"	"preserve"	"the"	"main"	"stream"	"of"	"tradition"	"to"	"which"	"the"	"surviving"	"idiom"	"of"	"current"	"experimentalism"	"may"	"be"	"eventually"	"add"	"and"	"integrate"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"in"	"people"	"-"	"''"	"-_in"	"in_people"	"people_''"	"people_-_in"	"-_in_people"	"in_people_''"	"people_''_."	"NN"	"ε"	"IN"	"VB"	"NN"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"another"	"teenager"	"remark"	"most"	"jew"	"do"	"n't"	"believe_in"	"but"	"they"	"believe_in"	"people"	"in"	"help"	"people"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"which"	"to"	"water"	"float"	"water_which"	"which_to"	"to_float"	"of_water_which"	"water_which_to"	"which_to_float"	"to_float_off"	"IN"	"NN"	"WDT"	"VB"	"TO"	"VB"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"washing"	"process"	"whereby"	"soil"	"are"	"remove"	"consist"	"basically"	"of"	"apply"	"mechanical"	"action"	"loosen"	"the"	"dirt"	"particle"	"and"	"dried"	"matter"	"in"	"the"	"presence"	"of"	"water"	"which"	"help"	"to"	"float"	"off"	"the"	"debris"	"and"	"act_as"	"to"	"some"	"extent"	"as"	"a"	"dissolving_agent"	"and"	"solvating_agent"	"agent"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:29:00::"	"that"	"a_great_deal"	"∅"	"."	"∅_that"	"that_a_great_deal"	"a_great_deal_."	"∅_∅_that"	"∅_that_a_great_deal"	"that_a_great_deal_."	"a_great_deal_._∅"	"ε"	"ε"	"DT"	"VB"	"RB"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"help"	"a_great_deal"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"to"	"erase"	"dollar"	"an"	"dollar_to"	"to_erase"	"erase_an"	"million_dollar_to"	"dollar_to_erase"	"to_erase_an"	"erase_an_anticipated"	"NN"	"NN"	"TO"	"VB"	"VB"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"term"	"extremely"	"conservative"	"his"	"estimate"	"that"	"would"	"produce"	"million"	"dollar"	"to"	"help"	"erase"	"an"	"anticipated"	"deficit"	"of"	"million"	"dollar"	"at"	"the"	"end"	"of"	"the"	"current"	"fiscal_year"	"next"	"aug"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"to"	"dallas"	"person"	"and"	"person_to"	"to_dallas"	"dallas_and"	"by_person_to"	"person_to_dallas"	"to_dallas_and"	"dallas_and_large"	"IN"	"NNP"	"TO"	"VB"	"NN"	"CC"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"construe"	"this"	"as"	"veiled"	"effort"	"by"	"person"	"to"	"help"	"dallas"	"and"	"large"	"city"	"get"	"money"	"which"	"person"	"feel"	"could"	"better"	"be"	"spend"	"provide"	"water"	"for"	"rural"	"texas"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:04:00::"	"the"	"of"	"with"	"the"	"with_the"	"the_of"	"of_the"	"and_with_the"	"with_the_of"	"the_of_the"	"of_the_composer"	"CC"	"IN"	"DT"	"NN"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"crowd"	"stage"	"its"	"own"	"mad"	"scene"	"in"	"salvo"	"of"	"cheer"	"and"	"applause"	"and"	"finally"	"a"	"as"	"person"	"take"	"curtain_call"	"after"	"curtain_call"	"following"	"a"	"fantastic"	"mad_scene"	"create"	"on_her_own"	"and"	"with"	"the"	"help"	"of"	"the"	"composer"	"and"	"the"	"performer"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"might"	"the"	"boy"	"team"	"boy_might"	"might_the"	"the_team"	"the_boy_might"	"boy_might_the"	"might_the_team"	"the_team_."	"DT"	"NN"	"MD"	"VB"	"DT"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"admire"	"person"	"spirit"	"and"	"do"	"what"	"she"	"to"	"persuade"	"her"	"husband"	"that"	"the"	"boy"	"might"	"help"	"the"	"team"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"to"	"the"	","	"group"	",_to"	"to_the"	"the_group"	"month_,_to"	",_to_the"	"to_the_group"	"the_group_win"	"NN"	"ε"	"TO"	"VB"	"DT"	"NNP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"next"	"to"	"person"	"person"	"teach"	"person"	"the"	"most"	"when"	"he"	"be"	"a"	"grass"	"rookie"	"rush"	"up_to"	"the"	"location"	"year"	"ago"	"this"	"month"	"to"	"help"	"the"	"group"	"win"	"a"	"dramatic"	"pennant"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:29:00::"	"me"	"him"	"let"	","	"let_me"	"me_him"	"him_,"	"-_let_me"	"let_me_him"	"me_him_,"	"him_,_for_the_love_of_god"	"ε"	"VB"	"PRP"	"VB"	"PRP"	"ε"	"NNP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"let"	"help"	"him"	"for_the_love_of_god"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	","	"me"	"here"	"prop_up"	"here_,"	",_me"	"me_prop_up"	"``_here_,"	"here_,_me"	",_me_prop_up"	"me_prop_up_him"	"ε"	"RB"	"ε"	"VB"	"PRP"	"VB"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"here"	"me"	"prop_up"	"him"	"up"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"to"	"individual"	"available"	"small"	"available_to"	"to_individual"	"individual_small"	"be_available_to"	"available_to_individual"	"to_individual_small"	"individual_small_business_concern"	"VB"	"JJ"	"TO"	"VB"	"JJ"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"production"	"specialist"	"in"	"sba"	"office"	"be"	"available"	"to"	"help"	"individual"	"small"	"business_concern"	"with"	"technical"	"production"	"problem"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
