"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"
"2:32:02::"	"could"	"them"	"he"	"to"	"he_could"	"could_them"	"them_to"	"then_he_could"	"he_could_them"	"could_them_to"	"them_to_go_home"	"RB"	"PRP"	"MD"	"VB"	"PRP"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"then"	"could"	"tell"	"them"	"to"	"go_home"	"while"	"the"	"administration"	"continue"	"to"	"wage"	"the"	"battle"	"with"	"the"	"million"	"in"	"extra"	"revenues"	"the"	"sales_tax"	"measure"	"would"	"bring_in"	"over"	"an"	"eight"	"months"	"period"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"would"	"him"	"she"	","	"she_would"	"would_him"	"him_,"	",_she_would"	"she_would_him"	"would_him_,"	"him_,_``"	"ε"	"PRP"	"MD"	"VB"	"PRP"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"when"	"the"	"date"	"would"	"try"	"to"	"bid"	"good-night"	"at"	"the"	"door"	"she"	"would"	"tell"	"him"	"if"	"you"	"go_home"	"now"	"i"	"scream"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"financier"	"of"	"the"	"spend"	"the_financier"	"financier_of"	"of_spend"	"newspaper_the_financier"	"the_financier_of"	"financier_of_spend"	"of_spend_several"	"NN"	"DT"	"NN"	"VB"	"IN"	"VB"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"an"	"anonymous"	"interview"	"a"	"french"	"newspaper"	"the"	"financier"	"tell"	"of"	"spend"	"several"	"months"	"with"	"her"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"``"	"me"	"∅"	"more"	"∅_``"	"``_me"	"me_more"	"∅_∅_``"	"∅_``_me"	"``_me_more"	"me_more_about"	"ε"	"ε"	"ε"	"VB"	"PRP"	"JJR"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"me"	"more"	"about"	"them"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"n't"	"you"	"can"	"now"	"can_n't"	"n't_you"	"you_now"	"i_can_n't"	"can_n't_you"	"n't_you_now"	"you_now_,"	"PRP"	"MD"	"RB"	"VB"	"PRP"	"RB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"there"	"are"	"things"	"about"	"that"	"i"	"can"	"n't"	"tell"	"you"	"now"	"mary_jane"	"i"	"say"	"but"	"if"	"you"	"go_out"	"to"	"dinner"	"with"	"me"	"when"	"i"	"get_out"	"of"	"hanover"	"i"	"like"	"to"	"tell"	"you"	"the"	"whole"	"story"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"to"	"you"	"like"	"the"	"like_to"	"to_you"	"you_the"	"'d_like_to"	"like_to_you"	"to_you_the"	"you_the_whole"	"MD"	"VB"	"TO"	"VB"	"PRP"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"there"	"are"	"things"	"about"	"me"	"that"	"i"	"can"	"n't"	"tell"	"you"	"now"	"mary_jane"	"i"	"say"	"but"	"you"	"go_out"	"to"	"dinner"	"with"	"me"	"when"	"i"	"get_out"	"of"	"hanover"	"like"	"to"	"tell"	"you"	"the"	"whole"	"story"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"sandman"	"the"	"∅"	"gathering"	"∅_sandman"	"sandman_the"	"the_gathering"	"∅_∅_sandman"	"∅_sandman_the"	"sandman_the_gathering"	"the_gathering_that"	"ε"	"ε"	"NNP"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"tell"	"the"	"gathering"	"that"	"reports"	"from"	"workers"	"on"	"a"	"local"	"level"	"all_over"	"the"	"state"	"indicate"	"that"	"jones"	"will"	"be"	"choose"	"the"	"republican_party"	"nominee"	"with"	"the"	"largest"	"majority"	"give"	"a"	"candidate"	"in"	"recent"	"years"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"she"	"him"	","	"again_and_again"	",_she"	"she_him"	"him_again_and_again"	"to_it_,_she"	",_she_him"	"she_him_again_and_again"	"him_again_and_again_."	"RB"	"ε"	"PRP"	"VB"	"PRP"	"RB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"could"	"put"	"stop"	"to_it"	"she"	"tell"	"him"	"again_and_again"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"be"	"by"	"to"	"miss_kiz"	"to_be"	"be_by"	"by_miss_kiz"	",_to_be"	"to_be_by"	"be_by_miss_kiz"	"by_miss_kiz_that"	"ε"	"TO"	"VB"	"VB"	"IN"	"NNP"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"make"	"him"	"pretty"	"hot_under_the_collar"	"after"	"the"	"miss_sis"	"had"	"give"	"him"	"to"	"be"	"tell"	"by"	"miss_kiz"	"that"	"her"	"holy"	"spa"	"be"	"all"	"reserved"	"for"	"this"	"summer"	"and"	"next"	"if"	"you"	"please"	"and"	"that_much"	"as"	"she"	"regret"	"it"	"they"	"would"	"be"	"unable"	"to"	"entertain"	"mrs._robards"	"and"	"the"	"children"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"n't"	"miss_jen"	"did"	","	"did_n't"	"n't_miss_jen"	"miss_jen_,"	"he_did_n't"	"did_n't_miss_jen"	"n't_miss_jen_,"	"miss_jen_,_but"	"PRP"	"VBD"	"RB"	"VB"	"NNP"	"ε"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"n't"	"tell"	"miss_jen"	"but"	"she"	"must"	"have"	"get_word"	"from"	"the"	"cook"	"or"	"nurse"	"who"	"of_course"	"know"	"those"	"quinzaine"	"nigs"	"and"	"she"	"really"	"took"	"a"	"fit"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:02::"	","	"her"	"politely"	"to"	"politely_,"	",_her"	"her_to"	"most_politely_,"	"politely_,_her"	",_her_to"	"her_to_hop"	"JJS"	"RB"	"ε"	"VB"	"PRP"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"roy"	"smile"	"he"	"did"	"have"	"a"	"nice"	"take_off"	"his"	"hat"	"most"	"politely"	"tell"	"her"	"to"	"hop"	"in"	"and"	"he"	"give"	"her"	"a"	"lift"	"to"	"quinzaine"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"to"	"the"	"us"	"story"	"us_to"	"to_the"	"the_story"	"enable_us_to"	"us_to_the"	"to_the_story"	"the_story_over_and_over_again"	"VB"	"PRP"	"TO"	"VB"	"DT"	"NN"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"all"	"this"	"near"	"tragedy"	"which"	"to"	"border_on"	"comedy"	"enable"	"us"	"to"	"tell"	"the"	"story"	"over_and_over_again"	"always"	"warm"	"ourselves"	"with"	"a"	"glow"	"of"	"complacency"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"to"	"you"	"gore_vidal"	"what"	"gore_vidal_to"	"to_you"	"you_what"	"a_gore_vidal_to"	"gore_vidal_to_you"	"to_you_what"	"you_what_'s"	"DT"	"NNP"	"TO"	"VB"	"PRP"	"WP"	"POS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"does"	"n't"	"a"	"gore_vidal"	"to"	"tell"	"you"	"what"	"wrong"	"with"	"cherokee_textile"	"slogan"	"pitney-bowes"	"objects"	"july_1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"boldly"	"the"	"alan_lawrence_pope"	"court"	"alan_lawrence_pope_boldly"	"boldly_the"	"the_court"	"pilot_alan_lawrence_pope_boldly"	"alan_lawrence_pope_boldly_the"	"boldly_the_court"	"the_court_that"	"NN"	"NNP"	"RB"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"on"	"trial"	"in"	"jakarta"	"for"	"having"	"fly"	"for"	"indonesian"	"anti-communist"	"insurgents"	"u._s."	"pilot"	"alan_lawrence_pope"	"boldly"	"tell"	"the"	"court"	"that"	"in"	"support"	"the"	"freedom"	"fighters"	"he"	"was"	"actually"	"defend"	"the"	"sovereignty"	"and"	"independence"	"of"	"indonesia"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"in"	"his"	"say"	"children"	"say_in"	"in_his"	"his_children"	"kowalski_say_in"	"say_in_his"	"in_his_children"	"his_children_of"	"NNP"	"VB"	"IN"	"VB"	"PRP$"	"NNS"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"all"	"we"	"have"	"left"	"in"	"the"	"world"	"be"	"one"	"another"	"and"	"we"	"stay_together"	"the"	"way"	"mother"	"want"	"kowalski"	"say"	"in"	"tell"	"his"	"children"	"of"	"their"	"mother"	"death"	"yesterday"	"afternoon"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"to"	"about"	"west"	"it"	"west_to"	"to_about"	"about_it"	"the_west_to"	"west_to_about"	"to_about_it"	"about_it_."	"DT"	"NNP"	"TO"	"VB"	"IN"	"PRP"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"of"	"the"	"millions"	"who"	"have"	"serve"	"time"	"in"	"concentration_camps"	"in"	"siberia"	"political_prisoners"	"of"	"the"	"soviet"	"state"	"few"	"emerge"	"in"	"the"	"west"	"to"	"tell"	"about"	"it"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"had"	"doaty"	"she"	"she"	"she_had"	"had_doaty"	"doaty_she"	"that_she_had"	"she_had_doaty"	"had_doaty_she"	"doaty_she_was"	"IN"	"PRP"	"VBD"	"VB"	"NNP"	"PRP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"she"	"find"	"herself"	"wish"	"an"	"wish"	"that"	"she"	"had"	"tell"	"doaty"	"she"	"was"	"run_away"	"that"	"she"	"had"	"leave"	"something"	"more"	"behind"	"her"	"than"	"the"	"loving"	"sorry"	"note"	"and"	"her"	"best"	"garnet"	"pin"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"radiomen"	"how"	"six"	","	"six_radiomen"	"radiomen_how"	"how_,"	"∅_six_radiomen"	"six_radiomen_how"	"radiomen_how_,"	"how_,_twice"	"ε"	"CD"	"NNS"	"VB"	"WRB"	"ε"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"radiomen"	"tell"	"how"	"twice"	"on"	"two"	"days"	"after"	"the"	"ring"	"was"	"nab"	"a"	"transmitter"	"near"	"moscow"	"was"	"hear"	"call"	"use"	"signals"	"times"	"and"	"wavelengths"	"specify"	"on"	"codes"	"find"	"hide"	"in"	"cigaret"	"lighters"	"in"	"lonsdale"	"apartment"	"and"	"the"	"krogers"	"house"	"and"	"also"	"fasten"	"to"	"the"	"transmitter"	"lid"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"were"	"they"	"they"	"would"	"they_were"	"were_they"	"they_would"	"``_they_were"	"they_were_they"	"were_they_would"	"they_would_have"	"ε"	"PRP"	"VBD"	"VB"	"PRP"	"MD"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"when"	"they"	"become"	"members"	"of"	"the"	"city"	"police"	"narcotics"	"sokol"	"say"	"they"	"were"	"tell"	"they"	"would"	"have"	"to"	"get"	"to"	"know"	"certain"	"areas"	"of"	"chicago"	"in_which"	"narcotics"	"were"	"sell"	"and"	"they"	"would"	"have"	"to"	"get"	"to"	"know"	"people"	"in"	"the"	"narcotics"	"racket"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"robinson"	"policemen"	"∅"	"james_jones"	"∅_robinson"	"robinson_policemen"	"policemen_james_jones"	"∅_∅_robinson"	"∅_robinson_policemen"	"robinson_policemen_james_jones"	"policemen_james_jones_and"	"ε"	"ε"	"NNP"	"VB"	"NNS"	"NNP"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"tell"	"policemen"	"james_jones"	"and"	"morgan_lloyd"	"of"	"the"	"wabash"	"avenue"	"district"	"that"	"youths"	"board"	"his"	"south"	"bound"	"express_bus"	"in_front"	"of"	"dunbar_vocational"	"high_school"	"th"	"street"	"and"	"south_park"	"way"	"and"	"begin"	"skylark"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"and"	"the"	"bus"	"youths"	"bus_and"	"and_the"	"the_youths"	"the_bus_and"	"bus_and_the"	"and_the_youths"	"the_youths_he"	"DT"	"NN"	"CC"	"VB"	"DT"	"NNS"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"when"	"st"	"street"	"was"	"reach"	"robinson"	"relate"	"stop"	"the"	"bus"	"and"	"tell"	"the"	"youths"	"he"	"was"	"go"	"to"	"call"	"the"	"cta"	"supervisor"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"palmer"	"charlie_coe"	","	","	",_palmer"	"palmer_charlie_coe"	"charlie_coe_,"	"afterwards_,_palmer"	",_palmer_charlie_coe"	"palmer_charlie_coe_,"	"charlie_coe_,_his"	"RB"	"ε"	"NNP"	"VB"	"NNP"	"ε"	"PRP$"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"afterwards"	"tell"	"charlie_coe"	"his"	"last-round"	"partner"	"that"	"he"	"simply"	"play"	"the"	"hole"	"too"	"fast"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"kochaneks"	"police"	"the"	"they"	"the_kochaneks"	"kochaneks_police"	"police_they"	"∅_the_kochaneks"	"the_kochaneks_police"	"kochaneks_police_they"	"police_they_leave"	"ε"	"DT"	"NNPS"	"VB"	"NN"	"PRP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"kochaneks"	"tell"	"police"	"they"	"leave"	"home"	"at"	"a."	"m."	"and"	"return"	"about"	"p."	"m."	"and"	"find"	"the"	"house"	"had"	"been"	"enter"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"judge_h._hobart_grooms"	"the"	"when"	"jury"	"when_judge_h._hobart_grooms"	"judge_h._hobart_grooms_the"	"the_jury"	"under_way_when_judge_h._hobart_grooms"	"when_judge_h._hobart_grooms_the"	"judge_h._hobart_grooms_the_jury"	"the_jury_panel"	"JJ"	"WRB"	"NNP"	"VB"	"DT"	"NN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"first"	"incident"	"occur"	"before"	"trial"	"get"	"under_way"	"when"	"judge_h._hobart_grooms"	"tell"	"the"	"jury"	"panel"	"he"	"had"	"hear"	"reports"	"of"	"jury-tampering"	"efforts"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"to"	"him"	"panel"	"if"	"panel_to"	"to_him"	"him_if"	"the_panel_to"	"panel_to_him"	"to_him_if"	"him_if_anyone"	"DT"	"NN"	"TO"	"VB"	"PRP"	"IN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"ask"	"members"	"the"	"panel"	"to"	"tell"	"him"	"if"	"anyone"	"outside"	"the"	"court"	"had"	"speak_to"	"them"	"about"	"the"	"case"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"had"	"him"	"juror"	"he"	"juror_had"	"had_him"	"him_he"	"the_juror_had"	"juror_had_him"	"had_him_he"	"him_he_had"	"DT"	"NN"	"VBD"	"VB"	"PRP"	"PRP"	"VBD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"then"	"when"	"the"	"case"	"go"	"to"	"the"	"jury"	"the"	"judge"	"one"	"of"	"the"	"jurors"	"say"	"the"	"juror"	"had"	"tell"	"him"	"he"	"had"	"been"	"accost"	"by"	"masked"	"men"	"at"	"his"	"motel"	"the"	"night"	"before"	"the"	"trial"	"open"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:02::"	"and"	"him"	"year-old"	"to"	"year-old_and"	"and_him"	"him_to"	"-_year-old_and"	"year-old_and_him"	"and_him_to"	"him_to_run"	"ε"	"JJ"	"CC"	"VB"	"PRP"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"be"	"like"	"hand"	"a"	"loaded"	"automatic"	"an"	"year-old"	"and"	"tell"	"him"	"to"	"run"	"out"	"and"	"play"	"he"	"comment"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
