"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"
"2:39:02::"	"be"	"by"	"to"	"sanger-harris"	"to_be"	"be_by"	"by_sanger-harris"	",_to_be"	"to_be_by"	"be_by_sanger-harris"	"by_sanger-harris_and"	"ε"	"TO"	"VB"	"VB"	"IN"	"NNP"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"heritage"	"to"	"be"	"show"	"by"	"sanger-harris"	"and"	"anderson"	"studio"	"have"	"perhaps"	"more"	"different"	"types"	"of"	"woods"	"and"	"decorations"	"than"	"any"	"one"	"manufacturer"	"ever"	"assemble"	"together"	"at_one_time"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"to"	"through"	"begin"	"the"	"begin_to"	"to_through"	"through_the"	"daylight_begin_to"	"begin_to_through"	"to_through_the"	"through_the_frosty"	"NN"	"VB"	"TO"	"VB"	"IN"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"as"	"begin"	"to"	"show"	"through"	"the"	"frosty"	"windows"	"fogg"	"would"	"place"	"a"	"call"	"to"	"william_a._shaw"	"at"	"the"	"u._s."	"weather_station"	"at"	"northfield"	"vermont"	"for"	"temperature"	"and"	"wind-velocity"	"readings"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"by"	"that"	"and"	"concern"	"and_by"	"by_that"	"that_concern"	"pope_and_by"	"and_by_that"	"by_that_concern"	"that_concern_for"	"NNP"	"CC"	"IN"	"VB"	"IN"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"secondly"	"a"	"whole"	"series"	"of"	"addresses"	"actions"	"by"	"the"	"pope"	"and"	"by"	"show"	"that"	"concern"	"for"	"christian"	"unity"	"be"	"still"	"very_much"	"alive"	"and"	"growing"	"within"	"the"	"church"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"as"	"by"	"newark"	"architects"	"newark_as"	"as_by"	"by_architects"	"in_newark_as"	"newark_as_by"	"as_by_architects"	"by_architects_'"	"VB"	"NNP"	"IN"	"VB"	"IN"	"NNS"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"be"	"a"	"revelation"	"of_what"	"has"	"been"	"do"	"what"	"is"	"do"	"and"	"what"	"will"	"be"	"do"	"in"	"newark"	"as"	"show"	"by"	"architects"	"plans"	"models"	"and"	"pictures"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	","	"her"	"eight"	"complete"	"eight_,"	",_her"	"her_complete"	"be_eight_,"	"eight_,_her"	",_her_complete"	"her_complete_mastery"	"VB"	"CD"	"ε"	"VB"	"PRP$"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"her"	"first"	"actual"	"flight"	"for"	"she"	"and"	"her"	"kind"	"had"	"mock"	"flights"	"on"	"dummy"	"panels"	"since"	"she"	"be"	"eight"	"show"	"her"	"complete"	"mastery"	"of"	"the"	"techniques"	"of"	"her"	"profession"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:03::"	"has"	"me"	"``"	"that"	"``_has"	"has_me"	"me_that"	",_``_has"	"``_has_me"	"has_me_that"	"me_that_the"	"ε"	"ε"	"VBZ"	"VB"	"PRP"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"my"	"experience"	"as"	"public"	"safety"	"commissioner"	"say"	"has"	"show"	"me"	"that"	"the"	"office"	"of"	"sheriff"	"be"	"best"	"filled"	"by"	"a"	"man"	"with"	"law_enforcement"	"experience"	"and"	"preferably"	"one"	"who"	"be"	"a"	"lawyer"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:04::"	"clearly"	"individual"	"picture"	"buildings"	"picture_clearly"	"clearly_individual"	"individual_buildings"	"radar_picture_clearly"	"picture_clearly_individual"	"clearly_individual_buildings"	"individual_buildings_,"	"NN"	"NN"	"RB"	"VB"	"JJ"	"NNS"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"today"	"we"	"have"	"side-looking"	"radar"	"which"	"have"	"high"	"resolution"	"that"	"the"	"radar"	"picture"	"clearly"	"show"	"individual"	"buildings"	"runways"	"taxi-ways"	"spans"	"of"	"bridges"	"etc."	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"and"	"it"	"intensely"	"."	"intensely_and"	"and_it"	"it_."	"her_intensely_and"	"intensely_and_it"	"and_it_."	"it_._∅"	"PRP$"	"RB"	"CC"	"VB"	"PRP"	"ε"	"ε"	"hours"	"to"	"his"	"laments"	"that"	"the"	"war"	"and"	"mist_fair"	"poverty"	"afterwards"	"had"	"rob"	"the"	"mare"	"of"	"many_a"	"racing"	"triumph"	"and"	"to"	"his"	"predictions"	"of"	"greatness"	"for"	"the"	"procession"	"of"	"foals"	"to"	"come"	"jenny"	"could"	"look_forward"	"to"	"years"	"of"	"conflict"	"with"	"an"	"animal"	"dislike"	"her"	"intensely"	"and"	"it"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"has"	"once_again"	"u._s._president"	"that"	"u._s._president_has"	"has_once_again"	"once_again_that"	"the_u._s._president_has"	"u._s._president_has_once_again"	"has_once_again_that"	"once_again_that_the"	"DT"	"NNP"	"VBZ"	"VB"	"RB"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"has"	"show"	"once_again"	"that"	"the"	"united_states"	"need"	"the"	"fanning"	"of"	"the"	"west_berlin"	"crisis"	"to"	"justify"	"the"	"armaments"	"race"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"to"	"rosa"	"back"	","	"back_to"	"to_rosa"	"rosa_,"	"take_back_to"	"back_to_rosa"	"to_rosa_,"	"rosa_,_who"	"VB"	"RB"	"TO"	"VB"	"NNP"	"ε"	"WP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"outside"	"the"	"garden"	"the"	"tame"	"wilderness"	"yield"	"a"	"patchwork"	"bouquet"	"of"	"daisies"	"sweet_william"	"scented"	"stock"	"and"	"lady"	"which"	"she"	"tie"	"with"	"long"	"grasses"	"and"	"take"	"back"	"to"	"show"	"rosa"	"who"	"was"	"now"	"stir"	"about"	"the"	"kitchen"	"and"	"harangue"	"folly"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:04::"	"have"	"what"	"would"	"we"	"would_have"	"have_what"	"what_we"	"and_would_have"	"would_have_what"	"have_what_we"	"what_we_are"	"CC"	"MD"	"VB"	"VB"	"WP"	"PRP"	"VBP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"navy"	"captain"	"disclose"	"also"	"that"	"a"	"list"	"of"	"questions"	"find"	"in"	"miss"	"gee"	"purse"	"would"	"if"	"complete"	"and"	"hand"	"back"	"have"	"give"	"the"	"kremlin"	"a"	"picture"	"of"	"our"	"current"	"anti-submarine"	"effort"	"and"	"would"	"have"	"show"	"what"	"we"	"are"	"do"	"in"	"research"	"and"	"development"	"for"	"the"	"future"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"would"	"that"	"evidence"	"his"	"evidence_would"	"would_that"	"that_his"	"that_evidence_would"	"evidence_would_that"	"would_that_his"	"that_his_clients"	"IN"	"NN"	"MD"	"VB"	"IN"	"PRP$"	"NNS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"his"	"opening"	"statement"	"to"	"a"	"jury"	"of"	"eight"	"women"	"and"	"four"	"bernard_h._sokol"	"attorney"	"for"	"the"	"detectives"	"say"	"that"	"evidence"	"would"	"show"	"that"	"his"	"clients"	"be"	"entirely"	"innocent"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"colleagues"	"a"	"philosophic"	"magnanimity"	"philosophic_colleagues"	"colleagues_a"	"a_magnanimity"	"his_philosophic_colleagues"	"philosophic_colleagues_a"	"colleagues_a_magnanimity"	"a_magnanimity_as_well"	"PRP$"	"JJ"	"NNS"	"VB"	"DT"	"NN"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"most_of_all"	"his"	"letters"	"his"	"philosophic"	"colleagues"	"show"	"a"	"magnanimity"	"as_well"	"as"	"an"	"honesty"	"which"	"help"	"to"	"explain"	"whitehead"	"reference_to"	"james"	"as"	"that"	"adorable"	"genius"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:02::"	"avoid"	"any"	"he"	"surprise"	"he_avoid"	"avoid_any"	"any_surprise"	"∅_he_avoid"	"he_avoid_any"	"avoid_any_surprise"	"any_surprise_or"	"ε"	"PRP"	"VB"	"VB"	"DT"	"NN"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"avoid"	"show"	"any"	"surprise"	"or"	"annoyance"	"when"	"no"	"one"	"answer"	"him"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:00::"	"was"	","	"i"	"to"	"i_was"	"was_,"	",_to"	"'s_i_was"	"i_was_,"	"was_,_to"	",_to_my"	"POS"	"PRP"	"VB"	"VB"	"ε"	"TO"	"PRP$"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"when"	"i"	"arrive_at"	"i"	"was"	"show"	"to"	"my"	"surprise"	"into"	"the"	"kitchen"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:02::"	"been"	"for"	"has"	"a_number_of"	"has_been"	"been_for"	"for_a_number_of"	"interest_has_been"	"has_been_for"	"been_for_a_number_of"	"for_a_number_of_years"	"NN"	"VBZ"	"VB"	"VB"	"IN"	"JJ"	"NNS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"interest"	"been"	"show"	"for"	"a_number_of"	"years"	"by"	"local"	"assessors"	"in"	"the"	"of"	"tax"	"boats"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"silently"	"him"	"and"	"his"	"and_silently"	"silently_him"	"him_his"	"person_and_silently"	"and_silently_him"	"silently_him_his"	"him_his_hand"	"NNP"	"CC"	"RB"	"VB"	"PRP"	"PRP$"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"as"	"we"	"step_out"	"into"	"the"	"sunlight"	"man"	"come_up_to"	"person"	"and"	"silently"	"show"	"him"	"his"	"hand"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"person"	"forty"	"as"	"year"	"as_person"	"person_forty"	"forty_year"	",_as_person"	"as_person_forty"	"person_forty_year"	"forty_year_ago"	"ε"	"IN"	"NNP"	"VB"	"JJ"	"NN"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"myth"	"of"	"the"	"southern"	"plantation"	"has"	"have"	"a"	"tangential"	"relation"	"with"	"actuality"	"as"	"person"	"show"	"forty"	"year"	"ago"	"and"	"i"	"suspect"	"it"	"has"	"have"	"a"	"far"	"narrow"	"acceptance"	"as"	"something"	"real"	"than"	"has"	"generally"	"been"	"suppose"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:04::"	"8"	"how"	"fig"	"to"	"fig_8"	"8_how"	"how_to"	"in_fig_8"	"fig_8_how"	"8_how_to"	"how_to_lay"	"IN"	"NN"	"NN"	"VB"	"WRB"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"illustration"	"fig"	"show"	"how"	"to"	"lay"	"a"	"concrete"	"block"	"wall"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"roof"	"here"	"the"	"("	"the_roof"	"roof_here"	"here_("	"∅_the_roof"	"the_roof_here"	"roof_here_("	"here_(_fig"	"ε"	"DT"	"NN"	"VB"	"RB"	"ε"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"roof"	"show"	"here"	"fig"	"be"	"a"	"inch"	"slab"	"of"	"reinforced_concrete"	"cover"	"with"	"at_least"	"inch"	"of"	"pit_run"	"gravel"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	")"	"this"	"11"	"shelter"	"11_)"	")_this"	"this_shelter"	"fig_11_)"	"11_)_this"	")_this_shelter"	"this_shelter_with"	"NN"	"NN"	"ε"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"illustration"	"show"	"this"	"shelter"	"with"	"the"	"roof"	"at"	"ground_level"	"and"	"mounded_over"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:04:00::"	"type"	"to"	"documentary"	"be"	"documentary_type"	"type_to"	"to_be"	"a_documentary_type"	"documentary_type_to"	"type_to_be"	"to_be_sponsor"	"DT"	"NN"	"NN"	"NN"	"TO"	"VB"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"her"	"impact"	"in"	"the"	"zing"	"commercial"	"had"	"lead"	"to"	"her"	"being"	"consider"	"for"	"excellent"	"part"	"in"	"an"	"upcoming"	"tv"	"series"	"underwater_western_eye"	"a"	"documentary"	"type"	"show"	"to"	"be"	"sponsor"	"by"	"oatnut_grits"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"dandily"	"what"	"had"	"she"	"had_dandily"	"dandily_what"	"what_she"	"and_had_dandily"	"had_dandily_what"	"dandily_what_she"	"what_she_could"	"CC"	"VBD"	"RB"	"VB"	"WP"	"PRP"	"MD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"as_far_as"	"i"	"be"	"concerned"	"she"	"already"	"and"	"had"	"dandily"	"show"	"what"	"she"	"could"	"do"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"to"	"by_way_of"	"we"	"counter"	"we_to"	"to_by_way_of"	"by_way_of_counter"	"have_we_to"	"we_to_by_way_of"	"to_by_way_of_counter"	"by_way_of_counter_success"	"VB"	"PRP"	"TO"	"VB"	"IN"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"what"	"we"	"to"	"show"	"by_way_of"	"counter"	"success"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
