"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"
"2:32:00::"	"school"	"what"	"the"	"shampoo"	"the_school"	"school_what"	"what_shampoo"	"to_the_school"	"the_school_what"	"school_what_shampoo"	"what_shampoo_they"	"TO"	"DT"	"NN"	"VB"	"WP"	"NN"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"visitors"	"the"	"school"	"ask"	"what"	"shampoo"	"they"	"use"	"on"	"the"	"children"	"hair"	"to"	"bring_out"	"the"	"sheen"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"i"	"the"	"formosa"	"same"	"formosa_i"	"i_the"	"the_same"	"in_formosa_i"	"formosa_i_the"	"i_the_same"	"the_same_question"	"VB"	"NNP"	"PRP"	"VB"	"DT"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"everywhere"	"i"	"in"	"formosa"	"i"	"ask"	"the"	"same"	"question"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"?"	"the"	"''"	"gas_station"	"''_?"	"?_the"	"the_gas_station"	"ha_''_?"	"''_?_the"	"?_the_gas_station"	"the_gas_station_man"	"UH"	"ε"	"ε"	"VB"	"DT"	"NN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"where"	"do"	"you"	"put"	"the"	"lighter"	"ha"	"ha"	"ask"	"the"	"gas_station"	"man"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:02::"	","	"and"	"comments"	"answer"	"comments_,"	",_and"	"and_answer"	"make_comments_,"	"comments_,_and"	",_and_answer"	"and_answer_questions"	"VB"	"NNS"	"ε"	"VB"	"CC"	"VB"	"NNS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"mediums"	"with"	"whom"	"the"	"parapsychology_foundation"	"is"	"work"	"in_this"	"experiment"	"be"	"in"	"a"	"or"	"only"	"slightly"	"dissociated"	"state"	"so_that"	"the"	"sitter"	"can"	"make"	"comments"	"ask"	"and"	"answer"	"questions"	"instead"	"of"	"talk"	"with"	"a"	"control"	"who"	"speak"	"through"	"an"	"entranced"	"sensitive"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"if"	"how"	"∅"	"she"	"∅_if"	"if_how"	"how_she"	"∅_∅_if"	"∅_if_how"	"if_how_she"	"how_she_get"	"ε"	"ε"	"IN"	"VB"	"WRB"	"PRP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"ask"	"how"	"she"	"get"	"her"	"impressions"	"she"	"probably"	"can"	"only"	"say"	"that"	"she"	"just"	"get"	"them"	"some"	"more"	"vividly"	"than"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"can"	"seriously"	"one"	"whether"	"one_can"	"can_seriously"	"seriously_whether"	",_one_can"	"one_can_seriously"	"can_seriously_whether"	"seriously_whether_our"	"ε"	"CD"	"MD"	"VB"	"RB"	"IN"	"PRP$"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"besides"	"the"	"lack"	"of"	"an"	"adequate"	"ethical"	"to"	"the"	"governor"	"case"	"one"	"can"	"ask"	"seriously"	"whether"	"our"	"lead"	"over"	"the"	"russians"	"in"	"quality"	"and"	"quantity"	"of"	"nuclear_weapons"	"be"	"so"	"slight"	"as"	"to"	"make"	"the"	"tests"	"absolutely"	"necessary"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"australian"	"."	"the"	"∅"	"the_australian"	"australian_."	"._∅"	"?_the_australian"	"the_australian_."	"australian_._∅"	"._∅_∅"	"ε"	"DT"	"JJ"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"that"	"smell"	"be"	"something"	"eh"	"mate"	"australian"	"ask"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	","	"for"	"room"	"his"	"room_,"	",_for"	"for_his"	"sick_room_,"	"room_,_for"	",_for_his"	"for_his_presence"	"JJ"	"NN"	"ε"	"VB"	"VB"	"PRP$"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"how"	"often"	"have"	"i"	"look_to"	"when"	"enter"	"the"	"sick"	"room"	"ask"	"for"	"his"	"presence"	"and"	"help"	"in"	"my"	"professional"	"duties"	"as"	"i"	"give"	"my"	"talents"	"not_only"	"as"	"the"	"world"	"giveth"	"but"	"as"	"one"	"who"	"love"	"the"	"saviour"	"and"	"his"	"creatures"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"minister"	"themselves"	"a"	"if"	"a_minister"	"minister_themselves"	"themselves_if"	"and_a_minister"	"a_minister_themselves"	"minister_themselves_if"	"themselves_if_there"	"CC"	"DT"	"NN"	"VB"	"PRP"	"IN"	"EX"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"fifteen"	"years"	"ago"	"trouble"	"by"	"the"	"rising_tide"	"of"	"materialism"	"the"	"world"	"a"	"businessman"	"and"	"a"	"minister"	"ask"	"themselves"	"if"	"there"	"might_not"	"be"	"a"	"place"	"for"	"a"	"small"	"magazine"	"in_which"	"men"	"and"	"women"	"regardless_of"	"creed"	"or"	"color"	"could"	"set_forth"	"boldly"	"their"	"religious"	"convictions"	"and"	"bear_witness"	"to"	"the"	"power"	"of"	"faith"	"to"	"solve"	"the"	"endless"	"problems"	"of"	"live"	
"2:32:00::"	"just"	"questions"	"n't"	"."	"n't_just"	"just_questions"	"questions_."	"did_n't_just"	"n't_just_questions"	"just_questions_."	"questions_._∅"	"VBD"	"RB"	"RB"	"VB"	"NNS"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"for_example"	"early"	"in"	"my"	"life"	"when"	"one"	"of"	"my"	"editorial"	"workers"	"want"	"to"	"find_out"	"how"	"churches"	"and"	"philanthropic"	"organizations"	"meet"	"the"	"needs"	"of"	"down-and-outers"	"he"	"did"	"n't"	"just"	"ask"	"questions"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"i"	"myself"	","	"?"	",_i"	"i_myself"	"myself_?"	"it_,_i"	",_i_myself"	"i_myself_?"	"myself_?_∅"	"PRP"	"ε"	"PRP"	"VB"	"PRP"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"what"	"should"	"i"	"about"	"it"	"i"	"ask"	"myself"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"?"	"the"	"''"	"lady"	"''_?"	"?_the"	"the_lady"	"work_''_?"	"''_?_the"	"?_the_lady"	"the_lady_."	"NN"	"ε"	"ε"	"VB"	"DT"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"work"	"the"	"lady"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	","	"helva"	"''"	"politely"	"''_,"	",_helva"	"helva_politely"	"sir_''_,"	"''_,_helva"	",_helva_politely"	"helva_politely_,"	"NN"	"ε"	"ε"	"VB"	"NNP"	"RB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"are"	"you"	"refer"	"ask"	"helva"	"politely"	"to"	"the"	"dark_age"	"discussions"	"of"	"the"	"number"	"of"	"angels"	"who"	"could"	"stand"	"on"	"the"	"head"	"of"	"a"	"pin"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"be"	"''"	"do"	","	"do_be"	"be_''"	"''_,"	"to_do_be"	"do_be_''"	"be_''_,"	"''_,_he"	"VB"	"VB"	"VB"	"VB"	"ε"	"ε"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"all"	"you"	"have"	"do"	"be"	"ask"	"he"	"retort"	"hopefully"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"he"	"."	"?"	"∅"	"?_he"	"he_."	"._∅"	"''_?_he"	"?_he_."	"he_._∅"	"._∅_∅"	"ε"	"ε"	"PRP"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"you"	"mr._nelson"	"ask"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"hughes"	","	","	"``"	",_hughes"	"hughes_,"	",_``"	"''_,_hughes"	",_hughes_,"	"hughes_,_``"	",_``_a"	"ε"	"ε"	"NNP"	"VB"	"ε"	"ε"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"call"	"the"	"democrats"	"the"	"party"	"that"	"live"	"breathe"	"and"	"think"	"the"	"good"	"of"	"the"	"people"	"hughes"	"ask"	"a"	"representative"	"democratic"	"vote"	"in"	"the"	"primary"	"for"	"a"	"springboard"	"toward"	"victory"	"in"	"november"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"petitions"	"for"	"∅"	"a"	"∅_petitions"	"petitions_for"	"for_a"	"∅_∅_petitions"	"∅_petitions_for"	"petitions_for_a"	"for_a_jail"	"ε"	"ε"	"NNS"	"VB"	"VB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"ask"	"for"	"a"	"jail"	"term"	"for"	"norristown"	"attorney"	"julian_w._barnard"	"will"	"be_presented"	"to"	"the"	"montgomery_county_court_friday"	"it"	"was_disclosed"	"tuesday"	"by"	"horace_a._davenport"	"counsel"	"for"	"the"	"widow"	"of"	"the"	"man"	"kill"	"last"	"nov."	"by"	"barnard"	"hit-run"	"car"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"has"	"congress"	"defense_secretary_robert_s._mcnamara"	"for"	"defense_secretary_robert_s._mcnamara_has"	"has_congress"	"congress_for"	"∅_defense_secretary_robert_s._mcnamara_has"	"defense_secretary_robert_s._mcnamara_has_congress"	"has_congress_for"	"congress_for_authority"	"ε"	"NNP"	"VBZ"	"VB"	"NNP"	"IN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"has"	"ask"	"congress"	"for"	"authority"	"and"	"funds"	"to"	"build"	"fallout"	"shelters"	"cost"	"about"	"million"	"dollars"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"further"	"that"	"resolution"	"polling_place"	"resolution_further"	"further_that"	"that_polling_place"	"the_resolution_further"	"resolution_further_that"	"further_that_polling_place"	"that_polling_place_proprietors"	"DT"	"NN"	"JJ"	"VB"	"IN"	"NN"	"NNS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"further"	"ask"	"that"	"polling_place"	"proprietors"	"affix"	"an"	"attachment"	"to"	"their"	"premises"	"for"	"the"	"display"	"of"	"the"	"flag"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	","	"the"	"committee"	"department_of_justice"	"committee_,"	",_the"	"the_department_of_justice"	"means_committee_,"	"committee_,_the"	",_the_department_of_justice"	"the_department_of_justice_for"	"NNP"	"NN"	"ε"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"congressman_wilbur_d._mills"	"chairman"	"of"	"the"	"house"	"and"	"means"	"committee"	"ask"	"the"	"department_of_justice"	"for"	"its"	"views"	"on"	"these"	"legislative"	"proposals"	"as"	"they"	"relate"	"to"	"anti-trust"	"law_enforcement"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"had"	"him"	"he"	"what"	"he_had"	"had_him"	"him_what"	"when_he_had"	"he_had_him"	"had_him_what"	"him_what_he"	"WRB"	"PRP"	"VBD"	"VB"	"PRP"	"WP"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"remember"	"clayton"	"mocking"	"smile"	"the"	"saloon"	"when"	"he"	"had"	"ask"	"him"	"what"	"he"	"would"	"do"	"if"	"they"	"bring"	"their"	"cattle"	"to"	"water"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"jury"	"judge_cash"	"the"	"to"	"the_jury"	"jury_judge_cash"	"judge_cash_to"	"∅_the_jury"	"the_jury_judge_cash"	"jury_judge_cash_to"	"judge_cash_to_send"	"ε"	"DT"	"NN"	"VB"	"NNP"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"jury"	"ask"	"judge_cash"	"to"	"send"	"in"	"his"	"written"	"definition"	"of"	"the"	"difference"	"between"	"first"	"and"	"second-degree"	"murder"	"and"	"manslaughter"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"is"	"the"	"it"	"soviet_union"	"it_is"	"is_the"	"the_soviet_union"	"that_it_is"	"it_is_the"	"is_the_soviet_union"	"the_soviet_union_to"	"IN"	"PRP"	"VBZ"	"VB"	"DT"	"NN"	"TO"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"britain"	"announce"	"it"	"is"	"ask"	"the"	"soviet_union"	"to"	"agree"	"tomorrow"	"to"	"an"	"immediate"	"cease-fire"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"to"	"its"	"today"	"``"	"today_to"	"to_its"	"its_``"	"decide_today_to"	"today_to_its"	"to_its_``"	"its_``_friends"	"VB"	"NN"	"TO"	"VB"	"PRP$"	"ε"	"NNS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"vientiane"	"the"	"royal"	"government"	"decide"	"today"	"to"	"ask"	"its"	"friends"	"and"	"neighbors"	"for"	"help"	"in"	"fight"	"what"	"it"	"call"	"a"	"new"	"rebel"	"offensive"	"threaten"	"the"	"southeast"	"asian"	"kingdom"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"think_of"	"for"	"is"	"foreign"	"is_think_of"	"think_of_for"	"for_foreign"	"government_is_think_of"	"is_think_of_for"	"think_of_for_foreign"	"for_foreign_troops"	"NN"	"VBZ"	"VB"	"VB"	"VB"	"JJ"	"NNS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"declare"	"government"	"is"	"think_of"	"ask"	"for"	"foreign"	"troops"	"if"	"the"	"situation"	"worsen"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"just"	"these"	"have"	"questions"	"have_just"	"just_these"	"these_questions"	"i_have_just"	"have_just_these"	"just_these_questions"	"these_questions_in"	"PRP"	"VBP"	"RB"	"VB"	"DT"	"NNS"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"just"	"ask"	"these"	"questions"	"in"	"the"	"pentagon"	"in"	"the"	"white_house"	"in"	"offices"	"of"	"key"	"scientists"	"across_the_country"	"and"	"aboard"	"the"	"submarines"	"that"	"prowl"	"for"	"months"	"underwater"	"with"	"neat"	"rows"	"of"	"green"	"launch"	"tubes"	"which"	"contain"	"polaris"	"missiles"	"and"	"which"	"be"	"affectionately"	"known"	"as"	"sherwood_forest"	"0"	"0"	"0"	"0"	
"2:32:00::"	"i"	"wisman"	"∅"	"what"	"∅_i"	"i_wisman"	"wisman_what"	"∅_∅_i"	"∅_i_wisman"	"i_wisman_what"	"wisman_what_would"	"ε"	"ε"	"PRP"	"VB"	"NNP"	"WP"	"MD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"ask"	"wisman"	"what"	"would"	"happen"	"if"	"he"	"break_out"	"the"	"go"	"codes"	"and"	"try"	"to"	"start"	"transmit"	"one"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"you"	"what"	"``"	"i"	"``_you"	"you_what"	"what_i"	":_``_you"	"``_you_what"	"you_what_i"	"what_i_am"	"ε"	"ε"	"PRP"	"VB"	"WP"	"PRP"	"VBP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"but"	"there"	"be"	"a"	"dignity"	"and"	"even"	"a"	"hint"	"of"	"inspired"	"prophet"	"in"	"his"	"words"	"to"	"one"	"correspondent"	"you"	"ask"	"what"	"i"	"am"	"going_to"	"reply"	"to"	"bradley"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"he"	","	"?"	"keep"	"?_he"	"he_,"	",_keep"	"''_?_he"	"?_he_,"	"he_,_keep"	",_keep_his"	"ε"	"ε"	"PRP"	"VB"	"ε"	"VB"	"PRP$"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"did"	"anyone"	"see"	"my"	"he"	"ask"	"keep"	"his"	"voice"	"casual"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
