"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"
"1:24:00::"	"more"	"in"	"somewhat"	"diverge"	"somewhat_more"	"more_in"	"in_diverge"	"undergo_somewhat_more"	"somewhat_more_in"	"more_in_diverge"	"in_diverge_from"	"VB"	"RB"	"JJ"	"NN"	"IN"	"VB"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"there"	"be"	"more"	"stem"	"per"	"item"	"in"	"athabascan"	"which"	"express"	"fact"	"that"	"the"	"athabascan"	"language"	"have"	"undergo"	"somewhat"	"more"	"change"	"in"	"diverge"	"from"	"proto"	"athabascan"	"than"	"the"	"yokuts"	"language"	"from"	"proto"	"yokuts"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:11:00::"	"noteworthy"	"that"	"more"	"have"	"more_noteworthy"	"noteworthy_that"	"that_have"	"the_more_noteworthy"	"more_noteworthy_that"	"noteworthy_that_have"	"that_have_take_place"	"DT"	"JJ"	"JJ"	"NN"	"WDT"	"VBP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"one"	"of"	"more"	"noteworthy"	"change"	"that"	"have"	"take_place"	"since"	"the"	"mid"	"century"	"be"	"the"	"situation"	"of"	"catholic"	"at"	"group"	"and"	"group"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:19:00::"	"of"	"which"	"factor"	"be"	"factor_of"	"of_which"	"which_be"	"the_factor_of"	"factor_of_which"	"of_which_be"	"which_be_visible"	"DT"	"NN"	"IN"	"NN"	"WDT"	"VB"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"modern"	"student"	"who"	"know"	"what"	"was"	"to"	"come"	"be"	"likely"	"to"	"place"	"first"	"the"	"factor"	"of"	"change"	"which"	"be"	"visible"	"in"	"the"	"eighth"	"century"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:24:00::"	"the"	"in"	"consider"	"pottery"	"consider_the"	"the_in"	"in_pottery"	"must_consider_the"	"consider_the_in"	"the_in_pottery"	"in_pottery_style"	"MD"	"VB"	"DT"	"NN"	"IN"	"NN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"beyond"	"the"	"aesthetic"	"and"	"technical"	"aspect"	"this"	"expansion"	"we"	"must"	"consider"	"the"	"change"	"in"	"pottery"	"style"	"on"	"broad"	"line"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:00::"	"had"	"and"	"they"	"i"	"they_had"	"had_and"	"and_i"	"but_they_had"	"they_had_and"	"had_and_i"	"and_i_had"	"CC"	"PRP"	"VBD"	"VB"	"CC"	"PRP"	"VBD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"was"	"only"	"hour"	"since"	"i"	"last"	"see"	"them"	"but"	"they"	"had"	"change"	"and"	"i"	"had"	"change"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:00::"	"had"	"."	"i"	"∅"	"i_had"	"had_."	"._∅"	"and_i_had"	"i_had_."	"had_._∅"	"._∅_∅"	"CC"	"PRP"	"VBD"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"was"	"only"	"hour"	"since"	"i"	"had"	"last"	"them"	"but"	"they"	"had"	"change"	"and"	"i"	"had"	"change"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:24:00::"	"a"	","	"for"	"and"	"for_a"	"a_,"	",_and"	"run_for_a"	"for_a_,"	"a_,_and"	",_and_he"	"NN"	"NN"	"NN"	"NN"	"ε"	"CC"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"we"	"get"	"person"	"some"	"for"	"a"	"change"	"and"	"he"	"has"	"been"	"pitch"	"good"	"person"	"say"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:11:00::"	"rule"	","	","	"professional"	",_rule"	"rule_,"	",_professional"	"television_,_rule"	",_rule_,"	"rule_,_professional"	",_professional_football"	"NN"	"ε"	"NN"	"NN"	"ε"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"other"	"item"	"on"	"the"	"agenda"	"during"	"the"	"meeting"	"which"	"are"	"to"	"continue"	"through"	"saturday"	"concern"	"television"	"rule"	"change"	"professional"	"football"	"hall_of_fame"	"player"	"benefit"	"and"	"constitutional"	"amendment"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:11:00::"	"short-run"	"in"	"of"	"the"	"of_short-run"	"short-run_in"	"in_the"	"analysis_of_short-run"	"of_short-run_in"	"short-run_in_the"	"in_the_economic"	"NN"	"IN"	"JJ"	"NN"	"IN"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"group"	"obe"	"of"	"the"	"group"	"provide"	"basic"	"measure"	"of"	"national"	"economy"	"and"	"current"	"analysis"	"of"	"short-run"	"change"	"in"	"the"	"economic"	"situation"	"and"	"business"	"outlook"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:11:00::"	"a"	"."	"undergo"	"∅"	"undergo_a"	"a_."	"._∅"	"has_undergo_a"	"undergo_a_."	"a_._∅"	"._∅_∅"	"VBZ"	"VB"	"VB"	"NN"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"be"	"careful"	"of"	"the"	"word"	"gay"	"for"	"it"	"has"	"undergo"	"a"	"change"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:01::"	"to"	"her"	"seem"	"mind"	"seem_to"	"to_her"	"her_mind"	"and_then_seem_to"	"seem_to_her"	"to_her_mind"	"her_mind_."	"RB"	"VB"	"TO"	"VB"	"PRP$"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"work"	"for"	"my"	"father"	"the"	"girl"	"and_then"	"seem"	"to"	"change"	"her"	"mind"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:19:00::;1:24:00::"	"actual"	"*"	"the"	"*"	"the_actual"	"actual_*"	"*_*"	"∅_the_actual"	"the_actual_*"	"actual_*_*"	"*_*_f"	"ε"	"DT"	"JJ"	"NN"	"ε"	"ε"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"actual"	"change"	"f"	"cause"	"by"	"a"	"shear"	"field"	"is"	"calculate"	"by"	"multiply"	"the"	"pressure"	"differential"	"times"	"the"	"volume"	"just_as_it_is"	"for"	"any"	"gravitational"	"or"	"osmotic_pressure"	"head"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:06:00::"	"especially"	"of"	"and"	"costume"	"and_especially"	"especially_of"	"of_costume"	",_and_especially"	"and_especially_of"	"especially_of_costume"	"of_costume_("	"ε"	"CC"	"RB"	"NN"	"IN"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"finally"	"the"	"theatrical"	"and"	"perversely"	"erotic"	"notion"	"of"	"dress_up"	"disguise"	"and"	"especially"	"change"	"of"	"costume"	"or"	"singularity"	"of"	"costume"	"as"	"with"	"person"	"are"	"characteristically"	"associate"	"with"	"the"	"catastrophe"	"of"	"person"	"story"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:24:00::"	"that"	"in"	"remember"	"the"	"remember_that"	"that_in"	"in_the"	"should_remember_that"	"remember_that_in"	"that_in_the"	"in_the_state"	"MD"	"VB"	"IN"	"NN"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"before"	"we"	"comment"	"far"	"on"	"these"	"condition"	"we"	"should"	"remember"	"that"	"change"	"in"	"the"	"state"	"of"	"the"	"hypothalamus"	"within"	"physiological"	"limit"	"distinguish"	"sleep"	"from"	"wakefulness"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:24:00::"	"that"	"in"	"fact"	"the"	"fact_that"	"that_in"	"in_the"	"the_fact_that"	"fact_that_in"	"that_in_the"	"in_the_intensity"	"DT"	"NN"	"IN"	"NN"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"perhaps"	"a"	"clue"	"to"	"these"	"related"	"problem"	"lie_in"	"the"	"fact"	"that"	"change"	"in"	"the"	"intensity"	"of"	"hypothalamic"	"discharge"	"which"	"are"	"associate"	"with"	"change"	"in"	"its"	"balance"	"lead"	"also"	"to"	"qualitative"	"alteration"	"in"	"reactivity"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:24:00::"	"with"	"in"	"associate"	"its"	"associate_with"	"with_in"	"in_its"	"are_associate_with"	"associate_with_in"	"with_in_its"	"in_its_balance"	"VBP"	"VB"	"VB"	"NN"	"IN"	"PRP$"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"perhaps"	"a"	"clue"	"to"	"these"	"and"	"related"	"problem"	"lie_in"	"the"	"fact"	"change"	"in"	"the"	"intensity"	"of"	"hypothalamic"	"discharge"	"which"	"are"	"associate"	"with"	"change"	"in"	"its"	"balance"	"lead"	"also"	"to"	"qualitative"	"alteration"	"in"	"reactivity"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
