"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"	"A122"
"2:42:04::"	"he"	"from"	"did"	"a"	"did_he"	"he_from"	"from_a"	"∅_did_he"	"did_he_from"	"he_from_a"	"from_a_musical"	"ε"	"VBD"	"PRP"	"VB"	"VB"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"come"	"from"	"a"	"musical"	"family"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:04::"	","	"from"	"twenty-four"	"varying"	"twenty-four_,"	",_from"	"from_varying"	"oldest_twenty-four_,"	"twenty-four_,_from"	",_from_varying"	"from_varying_backgrounds"	"JJS"	"CD"	"ε"	"VB"	"VB"	"JJ"	"NNS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"though"	"the"	"four"	"boys"	"and"	"two"	"girls"	"the"	"nineteen"	"years"	"of_age"	"the"	"oldest"	"twenty-four"	"come"	"from"	"varying"	"backgrounds"	"and"	"have"	"different"	"professional"	"and"	"personal"	"interests"	"there"	"be"	"surprising"	"agreement"	"among"	"them"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:00::"	"silence"	"into"	"∅"	"the"	"∅_silence"	"silence_into"	"into_the"	"∅_∅_silence"	"∅_silence_into"	"silence_into_the"	"into_the_forest"	"ε"	"ε"	"NN"	"VB"	"VB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"come"	"into"	"the"	"forest"	"a"	"solid"	"being"	"that"	"clap"	"its"	"hand"	"over"	"the"	"murmur"	"mouths"	"of"	"the_birds"	"and"	"the"	"whispered"	"comfort"	"of"	"the"	"trees"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:03::"	"will"	"to"	"reign"	"an"	"reign_will"	"will_to"	"to_an"	"her_reign_will"	"reign_will_to"	"will_to_an"	"to_an_end"	"PRP$"	"NN"	"MD"	"VB"	"VB"	"VB"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"miss_sally_may_saabye"	"miss"	"rhode_island"	"say"	"that"	"within"	"a"	"short_time"	"on"	"june"	"her"	"reign"	"will"	"come"	"to"	"an"	"end"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:01::"	"there"	"a"	"∅"	"ghost"	"∅_there"	"there_a"	"a_ghost"	"∅_∅_there"	"∅_there_a"	"there_a_ghost"	"a_ghost_of"	"ε"	"ε"	"EX"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"come"	"a"	"ghost"	"of"	"noise"	"at"	"the"	"office"	"door"	"and"	"hague"	"swing_around"	"to"	"see"	"kodyke"	"in"	"the"	"entrance"	"from"	"the"	"outer"	"room"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"may"	"without"	"children"	"adults"	"children_may"	"may_without"	"without_adults"	"young_children_may"	"children_may_without"	"may_without_adults"	"without_adults_except"	"JJ"	"NNS"	"MD"	"VB"	"IN"	"NNS"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"no"	"children"	"may"	"come"	"without"	"adults"	"except"	"for"	"a"	"specific"	"organized"	"chaperoned"	"party"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"who"	"to"	"those"	"swim"	"those_who"	"who_to"	"to_swim"	"for_those_who"	"those_who_to"	"who_to_swim"	"to_swim_and"	"IN"	"DT"	"WP"	"VB"	"VB"	"VB"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"no"	"bottle"	"pool"	"is"	"tolerate"	"bottle"	"be"	"our"	"lingo"	"for"	"those"	"who"	"come"	"to"	"swim"	"and"	"sink"	"into"	"our"	"bar"	"while"	"protest"	"that"	"they"	"can"	"only"	"dunk"	"and"	"run"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"that"	"spring_cleaning"	"hope"	","	"hope_that"	"that_spring_cleaning"	"spring_cleaning_,"	"against_hope_that"	"hope_that_spring_cleaning"	"that_spring_cleaning_,"	"spring_cleaning_,_your"	"NN"	"NN"	"WDT"	"VB"	"NN"	"ε"	"PRP$"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"you"	"can"	"against"	"hope"	"that"	"come"	"spring_cleaning"	"your"	"fair-weather"	"friends"	"will"	"lend"	"a"	"hand"	"at"	"scrubbing"	"and"	"furbishing"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:00::"	"he"	"to"	"when"	"baltimore"	"when_he"	"he_to"	"to_baltimore"	"∅_when_he"	"when_he_to"	"he_to_baltimore"	"to_baltimore_,"	"ε"	"WRB"	"PRP"	"VB"	"VB"	"NNP"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"come"	"to"	"baltimore"	"he"	"was"	"leave"	"a"	"team"	"which"	"be"	"supposed"	"to"	"win"	"the"	"national_league"	"pennant"	"and"	"he"	"was"	"join"	"what"	"seem"	"to"	"be"	"a"	"second"	"division"	"american_league"	"club"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"strays"	"to"	"many"	"my"	"many_strays"	"strays_to"	"to_my"	"have_many_strays"	"many_strays_to"	"strays_to_my"	"to_my_front_door"	"VB"	"JJ"	"NNS"	"VB"	"VB"	"PRP$"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"do"	"n't"	"many"	"strays"	"come"	"to"	"my"	"front_door"	"he"	"say"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:00::"	"he"	"to"	"and"	"john"	"and_he"	"he_to"	"to_john"	",_and_he"	"and_he_to"	"he_to_john"	"to_john_to"	"ε"	"CC"	"PRP"	"VB"	"VB"	"NNP"	"TO"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"certainly"	"the"	"meaning"	"be"	"clearer"	"to"	"one"	"who"	"be"	"not"	"familiar_with"	"biblical"	"teachings"	"in"	"the"	"which"	"read"	"then"	"jesus"	"arrive_at"	"jordan"	"from"	"galilee"	"and"	"he"	"come"	"to"	"john"	"to"	"be"	"baptize"	"by"	"him"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:01::"	"turn"	","	"its"	"it"	"its_turn"	"turn_,"	",_it"	"when_its_turn"	"its_turn_,"	"turn_,_it"	",_it_be"	"WRB"	"PRP$"	"NN"	"VB"	"ε"	"PRP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"every"	"winter"	"a"	"kegful"	"of_this"	"sauce"	"was"	"make"	"and"	"place"	"at"	"the"	"end"	"a"	"row"	"of"	"four"	"kegs"	"in"	"the"	"cellar"	"so_that"	"when"	"its"	"turn"	"come"	"it"	"be"	"properly"	"mellowed"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:03::"	"muscles"	"under"	"vaginal"	"better"	"vaginal_muscles"	"muscles_under"	"under_better"	"the_vaginal_muscles"	"vaginal_muscles_under"	"muscles_under_better"	"under_better_conscious"	"DT"	"JJ"	"NNS"	"VB"	"IN"	"RBR"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in_this"	"process"	"vaginal"	"muscles"	"come"	"under"	"better"	"conscious"	"control"	"by"	"the"	"girl"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:04::"	"to"	"from"	"were"	"rodgers"	"were_to"	"to_from"	"from_rodgers"	"that_were_to"	"were_to_from"	"to_from_rodgers"	"from_rodgers_and"	"WDT"	"VBD"	"TO"	"VB"	"VB"	"NNP"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"among"	"the"	"particular"	"gems"	"in_this"	"collection"	"be"	"the"	"impudent"	"opening"	"song"	"of"	"the"	"garrick"	"an"	"impressive"	"forecast"	"of"	"the"	"wit"	"and"	"melody"	"that"	"were"	"to"	"come"	"from"	"rodgers"	"and"	"hart"	"in"	"the"	"years"	"that"	"follow"	"dorothy_loudon"	"raucous"	"listing"	"of"	"the"	"attractions"	"at"	"the"	"roxy"	"music_hall"	"from"	"i"	"marry"	"an"	"angel"	"and"	"the"	"incisive"	"style"	"with"	"which"	"charlotte_rae"	"deliver"	"the"	"top-drawer"	"hart"	"lyrics"	"of"	"i"	"blush"	"a"	"song"	"that"	"was"	"cut"	"from"	"a"	"connecticut_yankee"	"0"	"0"	"0"	
"2:38:04::"	"woman"	"to"	"the"	"the"	"the_woman"	"woman_to"	"to_the"	"trembling_the_woman"	"the_woman_to"	"woman_to_the"	"to_the_cannery"	"JJ"	"DT"	"NN"	"VB"	"VB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"old"	"tired"	"trembling"	"woman"	"come"	"to"	"the"	"cannery"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	","	"here"	"trembling"	"to"	"trembling_,"	",_here"	"here_to"	"and_trembling_,"	"trembling_,_here"	",_here_to"	"here_to_the"	"CC"	"JJ"	"ε"	"VB"	"RB"	"TO"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"and"	"now"	"the"	"woman"	"and"	"trembling"	"come"	"here"	"to"	"the"	"dekalb_county"	"cannery"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"those"	"with"	","	"the"	",_those"	"those_with"	"with_the"	"echo_,_those"	",_those_with"	"those_with_the"	"with_the_beans"	"VB"	"ε"	"DT"	"VB"	"VB"	"DT"	"NNS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"what"	"in"	"the"	"world"	"those"	"come"	"with"	"the"	"beans"	"potatoes"	"the"	"tomatoes"	"will"	"any"	"of"	"us"	"do"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:02::"	"forgiveness"	"hard"	"that"	"."	"that_forgiveness"	"forgiveness_hard"	"hard_."	"admit_that_forgiveness"	"that_forgiveness_hard"	"forgiveness_hard_."	"hard_._∅"	"VB"	"IN"	"NN"	"VB"	"JJ"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"most_of"	"us"	"would"	"be"	"to"	"admit"	"that"	"forgiveness"	"come"	"hard"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	","	"into"	"motor_pool"	"existence"	"motor_pool_,"	",_into"	"into_existence"	"or_motor_pool_,"	"motor_pool_,_into"	",_into_existence"	"into_existence_in"	"CC"	"NN"	"ε"	"VB"	"VB"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"automobile"	"maintenance"	"or"	"motor_pool"	"come"	"into"	"existence"	"in"	"and"	"has"	"be"	"responsible_for"	"centralized"	"maintenance"	"and"	"management"	"of"	"state-owned"	"transportation"	"since"	"that"	"time"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:01::"	"vehicles"	"rapidly"	"state-owned"	"."	"state-owned_vehicles"	"vehicles_rapidly"	"rapidly_."	"in_state-owned_vehicles"	"state-owned_vehicles_rapidly"	"vehicles_rapidly_."	"rapidly_._∅"	"IN"	"JJ"	"NNS"	"VB"	"RB"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"once"	"the"	"principle"	"was"	"establish"	"increase"	"in"	"state-owned"	"vehicles"	"come"	"rapidly"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	","	"and"	"khrushchevs"	"go"	"khrushchevs_,"	",_and"	"and_go"	"and_khrushchevs_,"	"khrushchevs_,_and"	",_and_go"	"and_go_and"	"CC"	"NNPS"	"ε"	"VB"	"CC"	"VB"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"you"	"have"	"hear"	"him"	"tell"	"these"	"young"	"people"	"that"	"during"	"his"	"almost"	"years"	"of"	"service"	"in"	"the"	"congress"	"he"	"has"	"see"	"the"	"kaisers"	"and"	"the"	"and"	"the"	"mussolinis"	"the"	"tojos"	"and"	"stalins"	"and"	"khrushchevs"	"come"	"and"	"go"	"and"	"that"	"we"	"are"	"pass_on"	"to"	"them"	"the"	"freest"	"nation"	"that"	"mankind"	"has"	"ever"	"know"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:00::"	"has"	"to"	"pleasure"	"me"	"pleasure_has"	"has_to"	"to_me"	"greater_pleasure_has"	"pleasure_has_to"	"has_to_me"	"to_me_in"	"JJR"	"NN"	"VBZ"	"VB"	"VB"	"PRP"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"no"	"pleasure"	"has"	"come"	"to"	"me"	"in"	"my"	"own"	"service"	"in_this"	"house"	"than"	"to"	"be"	"present"	"today"	"to"	"participate"	"in_this"	"tribute"	"to"	"this"	"great"	"speaker"	"this"	"great"	"legislator"	"this"	"great"	"texan"	"this"	"great"	"american"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"finally"	"to"	"moisture"	"del_mar"	"moisture_finally"	"finally_to"	"to_del_mar"	",_moisture_finally"	"moisture_finally_to"	"finally_to_del_mar"	"to_del_mar_,"	"ε"	"NN"	"RB"	"VB"	"VB"	"NNP"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"after"	"rainless"	"days"	"finally"	"come"	"to"	"del_mar"	"result"	"in"	"but"	"one"	"workout"	"during"	"the"	"week"	"for"	"most_of"	"the"	"horses"	"and"	"leave"	"us"	"with"	"less_than"	"half"	"our"	"total"	"average"	"rainfall"	"during"	"the"	"season"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
