"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"
"2:32:03::"	"to"	"the"	"use"	"recall"	"use_to"	"to_the"	"the_recall"	"here_use_to"	"use_to_the"	"to_the_recall"	"the_recall_of"	"RB"	"VB"	"JJ"	"VB"	"DT"	"VB"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"the"	"first"	"instance"	"mimesis"	"here"	"use"	"to"	"mean"	"the"	"recall"	"of"	"experience"	"in_terms_of"	"vivid"	"image"	"rather"	"than"	"in_terms_of"	"abstract"	"idea"	"or"	"conventional"	"designation"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"i"	"what"	","	"i"	",_i"	"i_what"	"what_i"	"why_,_i"	",_i_what"	"i_what_i"	"what_i_say"	"WRB"	"ε"	"PRP"	"VB"	"WP"	"PRP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"why"	"mean"	"what"	"i"	"say"	"person"	"declare"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:00::"	"not"	"that"	"does"	"there"	"does_not"	"not_that"	"that_there"	"say_does_not"	"does_not_that"	"not_that_there"	"that_there_will"	"VB"	"VBZ"	"RB"	"VB"	"IN"	"EX"	"MD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"what"	"i"	"am"	"does"	"not"	"mean"	"that"	"there"	"will"	"henceforth"	"be"	"no"	"form"	"in"	"art"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:03::"	"''"	"commerce"	"commerce"	"between"	"commerce_''"	"''_commerce"	"commerce_between"	"``_commerce_''"	"commerce_''_commerce"	"''_commerce_between"	"commerce_between_any"	"ε"	"NN"	"ε"	"VB"	"NN"	"RB"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"term"	"state"	"include"	"the"	"commonwealth"	"of"	"puerto_rico"	"and"	"any"	"the"	"united_states"	"and"	"the"	"term"	"commerce"	"mean"	"commerce"	"between"	"any"	"state"	"and"	"any"	"place"	"outside"	"thereof"	"or"	"between"	"point"	"within"	"the"	"same"	"state"	"but"	"through"	"any"	"place"	"outside"	"thereof"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"not"	"to"	"do"	"suggest"	"do_not"	"not_to"	"to_suggest"	"i_do_not"	"do_not_to"	"not_to_suggest"	"to_suggest_that"	"PRP"	"VBP"	"RB"	"VB"	"TO"	"VB"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"not"	"mean"	"to"	"suggest"	"that"	"these"	"assumption"	"be"	"self-evident"	"in"	"the"	"sense"	"that"	"everyone"	"agree"	"with"	"them"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:03::"	"it"	","	"what"	"and"	"what_it"	"it_,"	",_and"	"and_what_it"	"what_it_,"	"it_,_and"	",_and_of"	"CC"	"WP"	"PRP"	"VB"	"ε"	"CC"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"occur"	"to"	"me"	"that"	"you"	"might"	"be"	"interested"	"in"	"some"	"thought"	"which"	"i"	"express"	"privately"	"in"	"recent"	"year"	"in"	"hope"	"of"	"clear_up"	"a"	"certain"	"confusion"	"in"	"the"	"public"	"mind"	"about"	"what"	"foreign_policy"	"be"	"all"	"about"	"and"	"what"	"it"	"mean"	"and"	"of"	"develop"	"a"	"certain"	"compassion"	"for"	"those"	"who"	"are"	"carry"	"such"	"responsibility"	"inside"	"government"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"analysis"	"the"	"∅"	"evaluation"	"∅_analysis"	"analysis_the"	"the_evaluation"	"∅_∅_analysis"	"∅_analysis_the"	"analysis_the_evaluation"	"the_evaluation_of"	"ε"	"ε"	"NN"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"mean"	"the"	"evaluation"	"of"	"subpart"	"the"	"comparative"	"rating"	"of"	"part"	"the"	"comprehension"	"of"	"the"	"meaning"	"of"	"isolated"	"element"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"you"	"anyone"	"``"	"who"	"``_you"	"you_anyone"	"anyone_who"	"∅_``_you"	"``_you_anyone"	"you_anyone_who"	"anyone_who_stand_up"	"ε"	"ε"	"PRP"	"VB"	"NN"	"WP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"mean"	"anyone"	"who"	"stand_up"	"for"	"his"	"right"	"person"	"say"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"i"	"to"	","	"project"	",_i"	"i_to"	"to_project"	"composition_,_i"	",_i_to"	"i_to_project"	"to_project_equal"	"NN"	"ε"	"PRP"	"VB"	"TO"	"VB"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"if"	"i"	"have"	"seem"	"to"	"emphasize"	"structure"	"of"	"the"	"composition"	"i"	"mean"	"to"	"project"	"equal"	"concern"	"for"	"color"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"name"	"anything"	"the"	"."	"the_name"	"name_anything"	"anything_."	"make_the_name"	"the_name_anything"	"name_anything_."	"anything_._∅"	"VB"	"DT"	"NN"	"VB"	"NN"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"day_watch"	"platoon"	"commander"	"person"	"was"	"call_out"	"the"	"beat"	"but"	"person"	"could"	"n't"	"make"	"the"	"name"	"mean"	"anything"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:09:00::"	"a"	"of"	"give"	"1.07"	"give_a"	"a_of"	"of_1.07"	"f_give_a"	"give_a_of"	"a_of_1.07"	"of_1.07_grade"	"NN"	"VB"	"DT"	"NN"	"IN"	"CD"	"NN"	"we"	"count"	"the"	"frequency"	"of"	"the"	"item"	"in"	"the"	"two"	"language"	"family"	"appear"	"in"	"the"	"same"	"column"	"or"	"grade"	"or"	"one"	"column"	"or"	"grade"	"apart"	"or"	"two"	"or"	"three"	"or"	"four"	"we"	"find"	"these"	"difference"	"f"	"this"	"distribution"	"can"	"be"	"summarize"	"by"	"average"	"the"	"distance"	"in"	"grade"	"apart"	"f"	"which"	"divide"	"by"	"f"	"give"	"a"	"mean"	"of"	"grade"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:00::"	"not"	"that"	"does"	"mythological"	"does_not"	"not_that"	"that_mythological"	"this_does_not"	"does_not_that"	"not_that_mythological"	"that_mythological_language"	"DT"	"VBZ"	"RB"	"VB"	"IN"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"this"	"not"	"mean"	"that"	"mythological"	"language"	"as_such"	"can"	"no_longer"	"be"	"use"	"in"	"theology"	"and"	"preaching"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:01::"	"we"	"when"	"what"	"we"	"what_we"	"we_when"	"when_we"	"be_what_we"	"what_we_when"	"we_when_we"	"when_we_say"	"VB"	"WP"	"PRP"	"VB"	"WRB"	"PRP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"this"	"what"	"we"	"mean"	"when"	"we"	"say"	"this"	"demand"	"must"	"be"	"accept"	"without"	"condition"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"5:00:00:normal:01"	"corresponding"	"age"	"the"	"for"	"the_corresponding"	"corresponding_age"	"age_for"	"and_the_corresponding"	"the_corresponding_age"	"corresponding_age_for"	"age_for_the"	"CC"	"DT"	"JJ"	"JJ"	"NN"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"dot"	"on"	"one"	"end"	"of"	"each"	"arrow"	"indicate"	"extent"	"of"	"difference"	"month"	"between"	"the"	"child"	"onset"	"age"	"and"	"the"	"corresponding"	"mean"	"age"	"for"	"the"	"growth"	"center"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"5:00:00:normal:01"	"appropriate"	"age"	"the"	"for"	"the_appropriate"	"appropriate_age"	"age_for"	"with_respect_to_the_appropriate"	"the_appropriate_age"	"appropriate_age_for"	"age_for_each"	"JJ"	"DT"	"JJ"	"JJ"	"NN"	"IN"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"following"	"summary"	"base"	"on"	"figure"	"and"	"be"	"an"	"example"	"of"	"one"	"way"	"of"	"interpret"	"the"	"figure"	"from"	"onset"	"age"	"and"	"completion"	"age"	"of"	"individual"	"child"	"with_respect_to"	"the"	"appropriate"	"mean"	"age"	"for"	"each"	"growth"	"center"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:03::"	"this"	"that"	","	"the"	",_this"	"this_that"	"that_the"	"strictly_speaking_,_this"	",_this_that"	"this_that_the"	"that_the_probability"	"RB"	"ε"	"DT"	"VB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"strictly_speaking"	"mean"	"that"	"the"	"probability"	"for"	"each"	"outcome"	"of"	"the"	"experiment"	"can"	"be"	"compute"	"by"	"multiply"	"together"	"the"	"probability"	"of"	"the"	"outcome"	"of"	"the"	"single"	"binomial"	"trial"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"'s"	"as"	"that"	"a"	"that_'s"	"'s_as"	"as_a"	"and_that_'s"	"that_'s_as"	"'s_as_a"	"as_a_boost"	"CC"	"IN"	"VBZ"	"VB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"and"	"mean"	"as"	"a"	"boost"	"not"	"a"	"knock"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"5:00:00:normal:01"	"the"	"value"	"from"	"of"	"from_the"	"the_value"	"value_of"	"derive_from_the"	"from_the_value"	"the_value_of"	"value_of_the"	"VB"	"VB"	"DT"	"JJ"	"NN"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"field"	"shift"	"derive"	"from"	"the"	"mean"	"value"	"of"	"the"	"resonance"	"line"	"define"	"as"	"the"	"field"	"about"	"which"	"the"	"first_moment"	"be"	"zero"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:00::"	"to"	"that"	"this"	"the"	"this_to"	"to_that"	"that_the"	"take_this_to"	"this_to_that"	"to_that_the"	"that_the_intelligent"	"VB"	"DT"	"TO"	"VB"	"IN"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"this"	"to"	"mean"	"that"	"the"	"intelligent"	"and"	"therefore"	"necessarily"	"cynical"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:01::"	"you"	"''"	"what"	","	"what_you"	"you_''"	"''_,"	"know_what_you"	"what_you_''"	"you_''_,"	"''_,_person"	"VB"	"WP"	"PRP"	"VB"	"ε"	"ε"	"NNP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"know"	"you"	"mean"	"person"	"sigh"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"n't"	"person"	"do"	"!"	"do_n't"	"n't_person"	"person_!"	"i_do_n't"	"do_n't_person"	"n't_person_!"	"person_!_∅"	"PRP"	"VBP"	"RB"	"VB"	"NNP"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"n't"	"mean"	"person"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"was"	"to"	"it"	"insult"	"it_was"	"was_to"	"to_insult"	"∅_it_was"	"it_was_to"	"was_to_insult"	"to_insult_him"	"ε"	"PRP"	"VBD"	"VB"	"TO"	"VB"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"was"	"mean"	"to"	"insult"	"him"	"and"	"did"	"n't"	"quite"	"succeed"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"he"	"to"	"∅"	"say"	"∅_he"	"he_to"	"to_say"	"∅_∅_he"	"∅_he_to"	"he_to_say"	"to_say_more"	"ε"	"ε"	"PRP"	"VB"	"TO"	"VB"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"mean"	"to"	"say"	"more"	"but"	"he"	"never"	"get"	"the"	"chance"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:03::"	"c"	"a"	"curve"	"square"	"curve_c"	"c_a"	"a_square"	"a_curve_c"	"curve_c_a"	"c_a_square"	"a_square_with"	"DT"	"NN"	"NN"	"VB"	"DT"	"NN"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"a"	"square"	"inscribed"	"a"	"curve"	"c"	"mean"	"a"	"square"	"with"	"its"	"four"	"corner"	"point"	"on"	"the"	"curve"	"though"	"it"	"may_not"	"lie"	"entirely"	"in"	"the"	"interior"	"of"	"c"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
