"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"
"1:08:00::"	"brown"	"appear"	"a"	","	"a_brown"	"brown_appear"	"appear_,"	"and_a_brown"	"a_brown_appear"	"brown_appear_,"	"appear_,_its"	"CC"	"DT"	"JJ"	"NN"	"VB"	"ε"	"PRP$"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"hardly"	"had"	"person"	"drive"	"off"	"when"	"a"	"rusty"	"pickup"	"truck"	"father"	"or"	"grandfather"	"of"	"senor"	"person"	"sedan"	"come"	"screech"	"to"	"a"	"dust"	"swirling"	"stop"	"and"	"a"	"brown"	"face"	"appear"	"its"	"nose"	"threaten"	"by"	"shard"	"of_what"	"had"	"once"	"be"	"the"	"side"	"window"	"0"	"0"	"0"	"0"	"0"	
"1:08:00::"	"a"	"full"	"and"	"of"	"and_a"	"a_full"	"full_of"	"skin_and_a"	"and_a_full"	"a_full_of"	"full_of_pimple"	"NN"	"CC"	"DT"	"NN"	"JJ"	"IN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"under"	"the"	"tree"	"there"	"be"	"a"	"dead"	"redcoat"	"a"	"boy"	"with"	"a"	"pasty"	"white"	"skin"	"and"	"a"	"face"	"full"	"of"	"pimple"	"who"	"had"	"take"	"a"	"rifle_ball"	"directly"	"between"	"the"	"eye"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:08:00::"	"his"	"."	"in"	"∅"	"in_his"	"his_."	"._∅"	"laugh_in_his"	"in_his_."	"his_._∅"	"._∅_∅"	"VB"	"IN"	"PRP$"	"NN"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"a"	"learned"	"man"	"the"	"bandit"	"in"	"his"	"face"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:08:00::"	"his"	"clean"	"wash"	"of"	"wash_his"	"his_clean"	"clean_of"	",_wash_his"	"wash_his_clean"	"his_clean_of"	"clean_of_lather"	"ε"	"VB"	"PRP$"	"NN"	"JJ"	"IN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"finish"	"wash"	"his"	"face"	"clean"	"of"	"lather"	"and"	"comb"	"and"	"retie"	"his"	"hair"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:08:00::"	"his"	","	"on"	"and"	"on_his"	"his_,"	",_and"	"look_on_his"	"on_his_,"	"his_,_and"	",_and_he"	"NN"	"VB"	"PRP$"	"NN"	"ε"	"CC"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"policeman"	"get"	"a"	"funny"	"look"	"on"	"his"	"face"	"and"	"he"	"had"	"answer"	"kind_of"	"politely"	"now"	"look_here"	"lady"	"i"	"know"	"you"	"got"	"to"	"entertain"	"these"	"kid"	"and"	"all"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:08:00::"	"the"	"be"	"now"	"his"	"now_the"	"the_be"	"be_his"	"∅_now_the"	"now_the_be"	"the_be_his"	"be_his_own"	"ε"	"RB"	"DT"	"NN"	"VB"	"PRP$"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"face"	"be"	"his"	"own"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:08:00::"	"female"	"be"	"the"	"new"	"the_female"	"female_be"	"be_new"	"of_the_female"	"the_female_be"	"female_be_new"	"be_new_,"	"JJ"	"DT"	"JJ"	"NN"	"VB"	"JJ"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"most"	"the"	"female"	"face"	"be"	"new"	"or"	"at_least"	"not"	"too"	"familiar"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:08:00::"	"puzzled"	"."	","	"∅"	",_puzzled"	"puzzled_."	"._∅"	"sullen_,_puzzled"	",_puzzled_."	"puzzled_._∅"	"._∅_∅"	"JJ"	"ε"	"JJ"	"NN"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"guard"	"lower"	"their"	"rifle"	"and"	"their"	"and"	"peer"	"at"	"person"	"with"	"sullen"	"puzzled"	"face"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:07:00::"	"her"	","	"in"	"and"	"in_her"	"her_,"	",_and"	"surprise_in_her"	"in_her_,"	"her_,_and"	",_and_laugh"	"NN"	"IN"	"PRP$"	"NN"	"ε"	"CC"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"see"	"surprise"	"in"	"her"	"face"	"and"	"laugh"	"as_though"	"it"	"be"	"the"	"funny"	"expression"	"he"	"had"	"ever"	"see"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:33:00::"	"to"	"the"	"sofa"	"inquisitor"	"sofa_to"	"to_the"	"the_inquisitor"	"the_sofa_to"	"sofa_to_the"	"to_the_inquisitor"	"the_inquisitor_."	"DT"	"NN"	"TO"	"VB"	"DT"	"NN"	"ε"	"amazing"	"how"	"they"	"had"	"herd"	"together"	"for"	"protection"	"an"	"enormous"	"matriarch"	"in"	"a"	"quilted"	"silk"	"wrapper"	"rise"	"from"	"the"	"breakfast_table"	"a"	"gross"	"boy"	"in"	"his"	"teens"	"shuffle"	"in"	"from"	"the"	"kitchen"	"with"	"a"	"sandwich"	"in"	"his"	"hand"	"a"	"girl"	"in"	"her"	"twenties"	"fat"	"and"	"sullen"	"descend"	"the"	"marble"	"staircase"	"all"	"four"	"gather"	"on"	"the"	"sofa"	"to"	"the"	"inquisitor"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:08:00::"	"her"	"show"	"∅"	"no"	"∅_her"	"her_show"	"show_no"	"∅_∅_her"	"∅_her_show"	"her_show_no"	"show_no_sign"	"ε"	"ε"	"PRP$"	"NN"	"VB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"face"	"show"	"no"	"sign"	"of"	"having"	"hear"	"person"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"are"	"frankly"	"circumstance"	"it"	"circumstance_are"	"are_frankly"	"frankly_it"	"the_circumstance_are"	"circumstance_are_frankly"	"are_frankly_it"	"frankly_it_be"	"DT"	"NN"	"VBP"	"VB"	"RB"	"PRP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"otherwise"	"circumstance"	"are"	"face"	"frankly"	"it"	"be"	"not"	"reasonable"	"to"	"expect"	"this"	"to"	"be"	"true"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:33:00::"	"therefore"	"an"	"and"	"early"	"and_therefore"	"therefore_an"	"an_early"	"park_and_therefore"	"and_therefore_an"	"therefore_an_early"	"an_early_season"	"NN"	"CC"	"RB"	"VB"	"DT"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"nine"	"of"	"the"	"league"	"team"	"in"	"baseball"	"park"	"and"	"therefore"	"face"	"an"	"early"	"season"	"conflict"	"in"	"date"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"n't"	"person"	"could"	"after"	"could_n't"	"n't_person"	"person_after"	"i_could_n't"	"could_n't_person"	"n't_person_after"	"person_after_that"	"PRP"	"MD"	"RB"	"VB"	"NNP"	"RB"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"n't"	"face"	"person"	"after"	"that"	"night"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:33:00::"	"to"	"be"	"have"	"a"	"have_to"	"to_be"	"be_a"	"would_have_to"	"have_to_be"	"to_be_a"	"be_a_state"	"MD"	"VB"	"VB"	"VB"	"VB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"largest"	"hurdle"	"republican"	"would"	"have"	"to"	"face"	"be"	"a"	"state"	"law"	"which"	"say"	"that"	"before"	"make"	"a"	"first"	"race"	"one"	"of"	"two"	"alternative"	"course"	"must"	"be"	"take"	"0"	"0"	"0"	"0"	"0"	
"2:33:00::"	"that"	"us"	"fate"	"''"	"fate_that"	"that_us"	"us_''"	"the_fate_that"	"fate_that_us"	"that_us_''"	"us_''_,"	"DT"	"NN"	"WDT"	"VB"	"PRP"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"and"	"person"	"did"	"have"	"the"	"fate"	"that"	"face"	"us"	"person"	"say"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:07:00::"	"his"	"be"	"but"	"in"	"but_his"	"his_be"	"be_in"	",_but_his"	"but_his_be"	"his_be_in"	"be_in_the"	"ε"	"CC"	"PRP$"	"NN"	"VB"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"listen"	"with"	"the"	"practiced"	"deceptive"	"of"	"the"	"lawyer"	"but"	"his"	"face"	"be"	"in"	"the"	"shadow"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:08:00::"	"his"	"."	"at"	"∅"	"at_his"	"his_."	"._∅"	"look_at_his"	"at_his_."	"his_._∅"	"._∅_∅"	"NN"	"VB"	"PRP$"	"NN"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"she"	"show"	"her"	"surprise"	"by"	"tighten"	"the"	"rein"	"and"	"move_around"	"the"	"around"	"so"	"that"	"she"	"could"	"get"	"a"	"better"	"look"	"at"	"his"	"face"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:06:02::"	"shearing"	"be"	"the"	"compatible"	"the_shearing"	"shearing_be"	"be_compatible"	"to_the_shearing"	"the_shearing_be"	"shearing_be_compatible"	"be_compatible_with"	"TO"	"DT"	"NN"	"NN"	"VB"	"JJ"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"concept"	"of"	"the"	"strain"	"energy"	"as"	"a"	"person"	"function"	"f"	"and"	"exert"	"a"	"force"	"normal"	"to"	"the"	"shearing"	"face"	"be"	"compatible"	"with"	"the"	"information"	"obtain"	"from"	"optical"	"birefringence"	"study"	"of"	"fluid"	"undergo"	"shear"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:08:00::"	"hebraic"	"so_that"	"draw"	"he"	"draw_hebraic"	"hebraic_so_that"	"so_that_he"	"to_draw_hebraic"	"draw_hebraic_so_that"	"hebraic_so_that_he"	"so_that_he_could"	"VB"	"VB"	"JJ"	"NN"	"RB"	"PRP"	"MD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"go_into"	"the"	"location"	"to"	"draw"	"hebraic"	"face"	"so_that"	"he"	"could"	"reach"	"a"	"visual"	"understanding"	"of"	"how"	"christ"	"might"	"have"	"look"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:33:00::"	"to"	"him"	"needed"	"before"	"needed_to"	"to_him"	"him_before"	"batter_needed_to"	"needed_to_him"	"to_him_before"	"him_before_there"	"NN"	"VB"	"VB"	"VB"	"PRP"	"IN"	"EX"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"then"	"person"	"submarine_ball"	"hurler"	"enter"	"the"	"contest"	"only"	"five"	"batter"	"needed"	"to"	"face"	"him"	"before"	"there"	"exist"	"a"	"to"	"deadlock"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:33:00::"	"to"	"person"	"batter"	"and"	"batter_to"	"to_person"	"person_and"	"first_batter_to"	"batter_to_person"	"to_person_and"	"person_and_romp"	"JJ"	"NN"	"TO"	"VB"	"NNP"	"CC"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"work"	"a"	"walk"	"the"	"first"	"batter"	"to"	"face"	"person"	"and"	"romp"	"around"	"as"	"person"	"blast"	"person"	"next"	"toss"	"foot"	"over"	"the"	"scoreboard"	"in"	"right"	"center"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:08:00::"	"his"	"ashen"	","	"."	",_his"	"his_ashen"	"ashen_."	"him_,_his"	",_his_ashen"	"his_ashen_."	"ashen_._∅"	"PRP"	"ε"	"PRP$"	"NN"	"JJ"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"stand"	"him"	"his"	"face"	"ashen"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:08:00::"	"her"	"flush"	","	"pink"	",_her"	"her_flush"	"flush_pink"	"person_,_her"	",_her_flush"	"her_flush_pink"	"flush_pink_with"	"NNP"	"ε"	"PRP$"	"NN"	"VB"	"NN"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"at"	"the"	"landing"	"see"	"person"	"her"	"face"	"flush"	"pink"	"with"	"excitement"	"run"	"down"	"the"	"hall"	"from"	"the"	"kitchen"	"to"	"the"	"front_door"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"was"	"with"	"developer"	"the"	"developer_was"	"was_with"	"with_the"	"the_developer_was"	"developer_was_with"	"was_with_the"	"with_the_problem"	"DT"	"NN"	"VBD"	"VB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"with"	"the"	"development"	"of"	"the"	"group"	"south"	"kansas_city"	"missouri"	"the"	"developer"	"was"	"face"	"with"	"the"	"problem"	"of"	"provide"	"adequate"	"sewage_disposal"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"to"	"difficult"	"expect"	"time"	"expect_to"	"to_difficult"	"difficult_time"	"can_expect_to"	"expect_to_difficult"	"to_difficult_time"	"difficult_time_."	"MD"	"VB"	"TO"	"VB"	"JJ"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"these"	"society"	"expect"	"to"	"face"	"difficult"	"time"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"they"	"."	"which"	"∅"	"which_they"	"they_."	"._∅"	"task_which_they"	"which_they_."	"they_._∅"	"._∅_∅"	"NN"	"WDT"	"PRP"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"our"	"central"	"goal"	"should"	"be"	"to"	"provide"	"the"	"greatest"	"for"	"these"	"society"	"to"	"tackle"	"boldly"	"the"	"task"	"which"	"they"	"face"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:08:00::"	"homely"	"of"	","	"person"	",_homely"	"homely_of"	"of_person"	"mustached_,_homely"	",_homely_of"	"homely_of_person"	"of_person_."	"JJ"	"ε"	"JJ"	"NN"	"IN"	"NNP"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"glance"	"up"	"over"	"the"	"top"	"of"	"paper"	"and"	"look"	"into"	"the"	"mustached"	"homely"	"face"	"of"	"person"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
